"Name","ID","Latitude","Longitude","Elevation"
"414_1",1999,49.1677422710443,-73.4032130119014,451
"414_1",2000,49.0712168208004,-74.5368583517556,424
"414_1",2001,48.7756587166962,-74.1875749429386,481
"414_1",2002,48.7926206954144,-74.5196423851832,447
"414_1",2003,48.7896398522915,-75.082962555675,439
"414_1",2004,48.6013096520468,-75.2175110907202,419
"414_1",2005,48.4070057487153,-74.723255223178,446
"414_1",2006,48.5533087350513,-75.5813013624295,407
"414_1",2007,48.4950469751125,-75.3716665167347,425
"414_1",2008,48.2028939892045,-75.2821559053608,429
"414_2",2009,49.1778447528865,-74.1495027691255,404
"414_2",2010,48.9920102244092,-74.771263175937,439
"414_2",2011,48.7687411894644,-73.9361944738456,435
"414_2",2012,48.5460681591796,-74.347648883939,449
"414_2",2013,48.6176427093752,-75.216704857051,439
"414_2",2014,48.6893971029157,-75.6018465427198,398
"414_2",2015,48.6485049125962,-75.575093417358,408
"414_2",2016,48.6712950527464,-76.0045423622633,399
"414_2",2017,48.2880493469018,-74.4953874133754,441
"414_2",2018,48.368020242145,-76.1058158986086,411
"414_3",2019,49.4463162660292,-74.1917834440568,395
"414_3",2020,48.8888856623233,-73.4549191735594,444
"414_3",2021,48.9693928556885,-74.7106752721654,442
"414_3",2022,49.0369743988387,-75.0797182733364,422
"414_3",2023,48.7975773837064,-74.4777067666646,444
"414_3",2024,48.8677987630259,-75.1949226698756,432
"414_3",2025,48.6592778196178,-75.8540492252107,408
"414_3",2026,48.4535088207845,-75.6214984361121,398
"414_3",2027,48.3692256274345,-75.4000515699146,413
"414_3",2028,48.4019945711035,-75.9280756587064,405
"414_4",2029,49.1052280029482,-74.1328417038032,416
"414_4",2030,49.0565753382264,-73.9374808771807,472
"414_4",2031,49.1494426942258,-74.5585484196684,440
"414_4",2032,48.9623479723793,-73.8783717157281,508
"414_4",2033,48.8504306379254,-74.8275247260441,538
"414_4",2034,48.9122836955677,-75.3271685396156,421
"414_4",2035,48.6200588427672,-74.5743097364859,411
"414_4",2036,48.4021621304261,-74.1501557496354,418
"414_4",2037,48.4797387038892,-75.849516261292,396
"414_4",2038,48.2417055795318,-75.2106744121475,419
"414_5",2039,49.3451123719085,-74.5096374748836,434
"414_5",2040,49.1823217602937,-73.9150604651286,386
"414_5",2041,49.1317313789973,-73.9017208485788,375
"414_5",2042,48.9832630923218,-73.4406026228858,398
"414_5",2043,49.1391091978218,-74.2636851112941,425
"414_5",2044,48.8897373840093,-73.3460433859692,473
"414_5",2045,48.9875305255255,-74.222541521231,409
"414_5",2046,48.6361458187281,-74.3161868002066,430
"414_5",2047,48.5757457525431,-74.2897598221438,468
"414_5",2048,48.5922664787362,-74.6844934335575,402
"415_1",2149,48.9581833632505,-73.2512588133742,331
"415_1",2150,48.1640934601542,-71.8147983956979,392
"415_1",2151,48.3075807716374,-72.7159577427142,487
"415_1",2152,48.1765822128553,-72.2339090684562,415
"415_1",2153,48.442570202682,-73.5516063419009,552
"415_1",2154,48.3731819448008,-73.3168687349074,549
"415_1",2155,47.974733213269,-71.9651244526596,511
"415_1",2156,47.9665778323834,-71.9518975746473,432
"415_1",2157,48.1480382831511,-73.0415929349161,387
"415_1",2158,48.0989262751018,-73.6462647884317,510
"415_2",2159,48.9520489336715,-72.7721467724546,276
"415_2",2160,48.8721863367482,-72.7981303727409,257
"415_2",2161,48.9761053070958,-73.3176706989604,349
"415_2",2162,48.9432393813952,-73.1977568988623,345
"415_2",2163,48.7767734311007,-72.7493918370589,292
"415_2",2164,48.5613063538799,-72.5905635019688,309
"415_2",2165,48.2768994029523,-71.815007197089,388
"415_2",2166,47.9881500360383,-71.8112270156292,479
"415_2",2167,48.008524847342,-71.9567514052292,477
"415_2",2168,47.6187956254773,-72.1925673917626,506
"415_3",2169,48.8134075357412,-73.8193835831624,498
"415_3",2170,48.487935914336,-72.7605164433653,474
"415_3",2171,48.4304482055234,-72.5443195503434,387
"415_3",2172,48.6751247040018,-73.6726976394363,557
"415_3",2173,48.5861262538848,-73.3214205177827,524
"415_3",2174,48.7027117360967,-73.8341384590925,556
"415_3",2175,48.5733437295265,-73.3784822052365,575
"415_3",2176,48.3167241909357,-72.6751528251438,454
"415_3",2177,48.4226852224766,-73.3047853450924,561
"415_3",2178,48.1017197600575,-73.1659392386312,448
"415_4",2179,48.3559025141482,-72.0037544059264,249
"415_4",2180,48.5729759409103,-72.9548684798025,479
"415_4",2181,48.6412663344412,-73.3026900613447,574
"415_4",2182,48.5613417658799,-73.0258927556373,556
"415_4",2183,48.4236985525617,-73.0286657957277,537
"415_4",2184,48.0740522555558,-71.790922725808,408
"415_4",2185,48.1459908563332,-72.7578154310294,453
"415_4",2186,48.1839576762326,-73.3816403304274,529
"415_4",2187,47.8976264854395,-72.2752449095746,419
"415_4",2188,47.7752142608601,-72.3394622898337,458
"415_5",2189,48.5383676207308,-73.0096105521331,549
"415_5",2190,48.1274035929302,-71.6529434626289,403
"415_5",2191,48.1925711312056,-71.9455850207178,400
"415_5",2192,48.2975429316837,-72.4027782131401,396
"415_5",2193,48.5927942879966,-73.7589172395857,691
"415_5",2194,48.1645654527232,-72.7655168704785,459
"415_5",2195,48.0220861808289,-72.2950597389594,448
"415_5",2196,48.1097777610667,-72.7169938419101,341
"415_5",2197,48.1690395904426,-73.3788660295639,471
"415_5",2198,47.9235918953028,-73.5361402409017,466
"416_1",2794,48.110754083063,-73.9940937823497,565
"416_1",2795,47.7948877953296,-74.340420986117,462
"416_1",2796,47.7865867869187,-74.4916470523713,552
"416_1",2797,47.7311897059285,-74.739163711317,602
"416_1",2798,47.7214341738596,-74.9183826418297,536
"416_1",2799,47.660909633483,-75.0068263453204,589
"416_1",2800,47.5341150887527,-74.5117307796135,547
"416_1",2801,47.5213944352324,-74.52843290169,459
"416_1",2802,47.4726175256689,-74.4898756538886,552
"416_1",2803,47.5561322847825,-75.1508408069808,388
"416_2",2804,48.4245977540461,-73.9570437533434,455
"416_2",2805,48.109946681055,-73.8671511575553,447
"416_2",2806,48.1519699339529,-74.5209275324851,465
"416_2",2807,48.129899511515,-74.676517884244,455
"416_2",2808,48.0618082694812,-75.0862972158749,433
"416_2",2809,47.7476714322096,-74.5808481568784,515
"416_2",2810,47.6662986600148,-74.4498883402853,522
"416_2",2811,47.6706146038996,-74.8907041710847,400
"416_2",2812,47.5463837585283,-75.1277308742107,421
"416_2",2813,47.4187403652837,-74.721029026763,492
"416_3",2814,48.4865219010068,-74.1355129793297,457
"416_3",2815,48.4319051867341,-74.3875933100105,435
"416_3",2816,47.9334779953248,-73.8519952387491,354
"416_3",2817,48.1513402011975,-74.8809627968787,458
"416_3",2818,47.9866050024085,-74.2899707535347,574
"416_3",2819,47.9981996325247,-74.4355119885701,579
"416_3",2820,47.8793960327624,-74.1927285520675,472
"416_3",2821,47.9003365341083,-74.9505173078409,489
