LandisData "Dynamic Input Data"

>> WARNING - THIS IS A BIAS-CORRECTED INPUT FILE

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.4

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
>>	ABIE.BAL	0.3			1.6774

>>	year	landtype	species	probEst	maxANPP	maxB

0	414_1	ABIE.BAL	0.692	309	1884
0	414_1	ACER.RUB	0.581	224	2394
0	414_1	ACER.SAH	0.581	581	3120
0	414_1	BETU.ALL	0.614	268	2837
0	414_1	BETU.PAP	0.786	230	1765
0	414_1	FAGU.GRA	0.551	282	4223
0	414_1	LARI.LAR	0.786	169	1356
0	414_1	PICE.GLA	0.692	406	4674
0	414_1	PICE.MAR	0.581	465	4523
0	414_1	PICE.RUB	0.476	1377	7337
0	414_1	PINU.BAN	0.786	518	5118
0	414_1	PINU.RES	0.651	456	4736
0	414_1	PINU.STR	0.651	345	3566
0	414_1	POPU.TRE	0.838	380	3824
0	414_1	QUER.RUB	0.523	975	5911
0	414_1	THUJ.SPP.ALL	0.498	292	3189
0	414_1	TSUG.CAN	0.455	224	2818
0	414_2	ABIE.BAL	0.737	295	2295
0	414_2	ACER.RUB	0.692	435	3020
0	414_2	ACER.SAH	0.581	524	4514
0	414_2	BETU.ALL	0.614	411	3223
0	414_2	BETU.PAP	0.786	343	2061
0	414_2	FAGU.GRA	0.551	357	4939
0	414_2	LARI.LAR	0.786	165	1716
0	414_2	PICE.GLA	0.692	588	6344
0	414_2	PICE.MAR	0.581	538	5606
0	414_2	PICE.RUB	0.498	911	7347
0	414_2	PINU.BAN	0.786	706	5468
0	414_2	PINU.RES	0.651	495	5324
0	414_2	PINU.STR	0.651	419	4149
0	414_2	POPU.TRE	0.838	673	4355
0	414_2	QUER.RUB	0.551	594	7691
0	414_2	THUJ.SPP.ALL	0.498	295	3476
0	414_2	TSUG.CAN	0.455	242	3552
0	414_3	ABIE.BAL	0.737	310	2062
0	414_3	ACER.RUB	0.692	422	2718
0	414_3	ACER.SAH	0.551	412	4110
0	414_3	BETU.ALL	0.614	336	2972
